feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
2862,1332,The product was defective upon arrival.,2023-05-22 16:11:17,email,negative
2863,5936,Average experience overall.,2024-05-21 13:26:24,email,neutral
2864,2408,"It was okay, nothing special.",2024-04-08 18:43:15,web,neutral
2865,6984,Average experience overall.,2024-02-20 05:17:50,email,neutral
2866,5364,"Terrible experience, very disappointed.",2024-07-17 19:12:57,web,negative
2867,9273,"Terrible experience, very disappointed.",2024-01-31 15:19:57,web,negative
2868,6616,"Terrible experience, very disappointed.",2024-07-27 12:04:28,mobile,negative
2869,2441,"Fast and reliable, well done!",2023-12-20 09:08:38,mobile,positive
2870,4522,"Extremely poor quality, not worth the price.",2024-03-23 13:45:09,web,negative
2871,6181,Very satisfied with the product quality.,2023-03-15 01:16:31,web,positive
2872,1418,The service was outstanding!,2023-01-15 05:35:17,email,positive
2873,1018,Average experience overall.,2023-09-22 13:48:16,email,neutral
2874,4177,The product works as expected.,2023-09-15 06:09:03,email,neutral
2875,8175,"Service was fine, but not impressive.",2024-01-16 03:57:56,email,neutral
2876,3082,"Not too bad, but could be better.",2023-06-23 18:58:50,web,neutral
2877,9928,"Great experience, highly recommend.",2024-07-23 04:17:49,mobile,positive
2878,3033,"Everything was perfect, will use again.",2023-11-28 18:40:06,mobile,positive
2879,1100,"It was okay, nothing special.",2024-02-24 09:12:40,email,neutral
2880,8130,"Extremely poor quality, not worth the price.",2023-05-31 21:06:53,mobile,negative
2881,6562,"Everything was perfect, will use again.",2023-02-01 14:05:47,email,positive
2882,1148,The service was outstanding!,2023-08-25 23:33:51,mobile,positive
2883,5439,"Great experience, highly recommend.",2023-10-08 00:34:50,web,positive
2884,7804,"Terrible experience, very disappointed.",2024-03-13 16:56:44,web,negative
2885,9208,The service was outstanding!,2023-11-09 10:45:08,mobile,positive
2886,3163,"Terrible experience, very disappointed.",2024-01-27 18:17:45,mobile,negative
2887,5023,"Service was fine, but not impressive.",2023-03-08 17:33:31,mobile,neutral
2888,9049,The service was outstanding!,2024-05-21 12:28:50,mobile,positive
2889,7660,Average experience overall.,2024-09-19 09:16:06,web,neutral
2890,3090,The service was outstanding!,2023-08-04 16:11:45,mobile,positive
2891,9405,"Great experience, highly recommend.",2023-05-08 16:40:25,web,positive
2892,9424,I wouldn't recommend this to anyone.,2023-05-30 02:05:13,mobile,negative
2893,9992,"It was okay, nothing special.",2023-06-29 14:36:26,web,neutral
2894,4597,"Fast and reliable, well done!",2023-12-15 12:13:29,web,positive
2895,1663,I wouldn't recommend this to anyone.,2024-01-16 23:16:31,web,negative
2896,4499,"Everything was perfect, will use again.",2024-03-06 01:09:28,web,positive
2897,3112,"Everything was perfect, will use again.",2023-03-05 02:13:32,mobile,positive
2898,4604,"It was okay, nothing special.",2023-02-18 21:03:27,web,neutral
2899,3421,Very satisfied with the product quality.,2024-01-20 13:33:14,mobile,positive
2900,2733,"Everything was perfect, will use again.",2024-04-27 11:11:12,mobile,positive
2901,1974,"Service was fine, but not impressive.",2023-12-31 11:23:07,mobile,neutral
2902,9126,The service was outstanding!,2023-12-08 14:25:50,mobile,positive
2903,3329,Customer service was rude.,2023-02-22 23:36:02,mobile,negative
2904,6768,"Terrible experience, very disappointed.",2024-04-30 17:58:05,email,negative
2905,8763,"Extremely poor quality, not worth the price.",2024-09-06 05:53:59,email,negative
2906,1581,"Extremely poor quality, not worth the price.",2024-03-22 22:23:34,mobile,negative
2907,6377,"Not too bad, but could be better.",2023-03-07 01:05:15,web,neutral
2908,2364,"Service was fine, but not impressive.",2024-08-15 09:34:56,mobile,neutral
2909,7776,"Fast and reliable, well done!",2023-05-19 08:13:55,mobile,positive
2910,4780,"Service was fine, but not impressive.",2024-07-07 14:54:13,web,neutral
2911,8051,"Fast and reliable, well done!",2023-09-06 11:34:43,email,positive
2912,6831,Average experience overall.,2023-04-23 00:39:02,email,neutral
2913,5579,"Service was fine, but not impressive.",2023-01-28 05:54:53,web,neutral
2914,3421,The product works as expected.,2023-10-28 09:30:30,mobile,neutral
2915,7400,"Everything was perfect, will use again.",2023-02-17 15:34:33,mobile,positive
2916,9482,"Everything was perfect, will use again.",2023-12-12 08:08:42,email,positive
2917,6116,"Service was fine, but not impressive.",2024-09-05 23:02:23,web,neutral
2918,7841,The product was defective upon arrival.,2024-05-16 08:20:34,mobile,negative
2919,8592,"Terrible experience, very disappointed.",2023-11-24 14:30:40,email,negative
2920,9362,"Not too bad, but could be better.",2023-12-09 17:55:47,email,neutral
2921,9392,"Everything was perfect, will use again.",2023-08-08 23:42:39,web,positive
2922,7749,"Service was fine, but not impressive.",2023-01-25 03:30:16,web,neutral
2923,7658,The product was defective upon arrival.,2023-09-16 19:58:39,email,negative
2924,7446,The product was defective upon arrival.,2023-04-11 22:02:43,mobile,negative
2925,6939,The service was outstanding!,2023-07-12 03:15:29,web,positive
2926,9402,The service was outstanding!,2024-02-15 14:28:27,mobile,positive
2927,5508,"Not too bad, but could be better.",2024-09-19 13:56:26,mobile,neutral
2928,9852,"Service was fine, but not impressive.",2023-11-03 20:07:13,mobile,neutral
2929,6863,"Fast and reliable, well done!",2023-07-07 14:34:02,web,positive
2930,4386,Customer service was rude.,2024-03-06 08:50:10,mobile,negative
2931,4092,The product was defective upon arrival.,2023-06-05 15:09:44,web,negative
2932,8677,"Great experience, highly recommend.",2023-03-14 21:18:46,web,positive
2933,8287,I wouldn't recommend this to anyone.,2023-09-24 07:04:58,mobile,negative
2934,9749,"Not too bad, but could be better.",2024-06-14 12:46:50,mobile,neutral
2935,2745,"Not too bad, but could be better.",2024-01-24 19:22:19,web,neutral
2936,3308,Customer service was rude.,2023-01-02 07:09:44,mobile,negative
2937,1619,"Not too bad, but could be better.",2024-04-09 23:13:32,mobile,neutral
2938,8508,"Terrible experience, very disappointed.",2024-07-08 07:57:28,email,negative
2939,9578,Customer service was rude.,2023-02-17 20:17:24,mobile,negative
2940,8875,"Not too bad, but could be better.",2023-09-30 08:29:39,email,neutral
2941,4017,"Extremely poor quality, not worth the price.",2024-03-27 11:45:45,web,negative
2942,9258,Very satisfied with the product quality.,2024-09-13 09:57:29,mobile,positive
2943,1977,Customer service was rude.,2024-09-18 02:36:59,mobile,negative
2944,3113,"Not too bad, but could be better.",2024-03-14 05:37:52,email,neutral
2945,2613,I wouldn't recommend this to anyone.,2023-05-26 06:20:16,email,negative
2946,2110,Customer service was rude.,2023-04-16 19:22:59,mobile,negative
2947,4349,"Service was fine, but not impressive.",2024-04-13 02:56:07,web,neutral
2948,4656,"Service was fine, but not impressive.",2023-08-16 22:16:34,web,neutral
2949,3614,The service was outstanding!,2023-08-29 20:48:02,mobile,positive
2950,2000,"Terrible experience, very disappointed.",2024-08-28 23:21:29,email,negative
2951,1629,The product was defective upon arrival.,2023-01-19 07:50:39,mobile,negative
2952,2262,The product was defective upon arrival.,2024-04-14 02:52:40,web,negative
2953,9465,"Fast and reliable, well done!",2024-05-27 12:19:35,mobile,positive
2954,2002,"Terrible experience, very disappointed.",2023-09-27 21:54:04,web,negative
2955,7665,The product works as expected.,2023-02-21 19:29:57,mobile,neutral
2956,5329,"Great experience, highly recommend.",2024-03-28 22:38:40,email,positive
2957,5537,I wouldn't recommend this to anyone.,2023-07-30 19:39:00,web,negative
2958,2227,"Terrible experience, very disappointed.",2024-08-10 03:51:29,web,negative
2959,4479,"Not too bad, but could be better.",2023-05-10 00:52:55,mobile,neutral
2960,1913,"Not too bad, but could be better.",2023-02-22 03:54:43,web,neutral
2961,2398,"Fast and reliable, well done!",2024-04-01 01:46:37,web,positive
2962,5365,"Not too bad, but could be better.",2024-04-04 00:47:51,mobile,neutral
2963,1325,"Not too bad, but could be better.",2024-05-22 22:43:12,email,neutral
2964,2864,Customer service was rude.,2024-07-04 03:08:17,mobile,negative
2965,2258,"Terrible experience, very disappointed.",2024-08-16 20:48:48,email,negative
2966,5820,The product works as expected.,2023-02-10 11:43:47,mobile,neutral
2967,6426,Customer service was rude.,2023-05-29 12:19:00,web,negative
2968,8935,The service was outstanding!,2023-01-30 21:49:09,email,positive
2969,2913,Customer service was rude.,2023-11-01 16:23:24,mobile,negative
2970,9694,I wouldn't recommend this to anyone.,2023-09-25 12:37:02,mobile,negative
2971,1581,"It was okay, nothing special.",2024-08-06 19:29:57,mobile,neutral
2972,8613,The product was defective upon arrival.,2024-07-01 17:15:22,email,negative
2973,6133,"Everything was perfect, will use again.",2023-04-03 19:21:17,mobile,positive
2974,9457,I wouldn't recommend this to anyone.,2023-05-29 06:02:52,mobile,negative
2975,3736,I wouldn't recommend this to anyone.,2023-07-28 20:24:23,web,negative
2976,4718,The product works as expected.,2023-11-05 16:40:16,web,neutral
2977,7921,I wouldn't recommend this to anyone.,2023-10-05 00:41:08,email,negative
2978,3058,"Service was fine, but not impressive.",2024-03-08 00:46:42,email,neutral
2979,4628,"Service was fine, but not impressive.",2023-12-01 16:26:08,email,neutral
2980,2869,"Not too bad, but could be better.",2023-07-11 15:30:43,mobile,neutral
2981,1787,"Everything was perfect, will use again.",2024-03-21 08:41:31,mobile,positive
2982,7452,The product was defective upon arrival.,2023-03-10 07:41:44,web,negative
2983,7297,"Fast and reliable, well done!",2024-03-10 05:24:29,web,positive
2984,2016,"Terrible experience, very disappointed.",2024-05-31 13:25:00,mobile,negative
2985,4859,The product was defective upon arrival.,2023-09-07 05:51:12,web,negative
2986,2247,"Great experience, highly recommend.",2024-09-15 11:23:29,web,positive
2987,2017,"Fast and reliable, well done!",2024-05-07 20:07:29,mobile,positive
2988,2362,"Everything was perfect, will use again.",2023-02-19 03:40:27,email,positive
2989,8736,Very satisfied with the product quality.,2024-02-12 08:10:51,email,positive
2990,8442,"Everything was perfect, will use again.",2023-12-15 05:59:26,web,positive
2991,3596,"Everything was perfect, will use again.",2023-03-27 22:15:29,email,positive
2992,4366,"Not too bad, but could be better.",2024-07-10 11:33:21,email,neutral
2993,9371,The service was outstanding!,2023-06-01 10:30:04,email,positive
2994,7277,The product was defective upon arrival.,2023-02-04 01:07:37,mobile,negative
2995,6673,"Not too bad, but could be better.",2024-01-29 08:48:19,email,neutral
2996,1340,I wouldn't recommend this to anyone.,2023-03-05 02:45:54,mobile,negative
2997,3869,"Everything was perfect, will use again.",2023-06-24 07:54:17,email,positive
2998,9937,Customer service was rude.,2023-12-27 07:01:14,email,negative
2999,2489,"Everything was perfect, will use again.",2024-03-08 05:15:36,mobile,positive
3000,9694,The product was defective upon arrival.,2023-07-11 22:02:05,email,negative
3001,5163,I wouldn't recommend this to anyone.,2024-04-12 06:44:11,web,negative
3002,4401,I wouldn't recommend this to anyone.,2024-05-04 10:26:49,mobile,negative
3003,6133,The product was defective upon arrival.,2024-08-04 01:11:45,mobile,negative
3004,9407,The service was outstanding!,2023-12-12 17:49:13,web,positive
3005,3805,I wouldn't recommend this to anyone.,2024-06-16 16:33:03,mobile,negative
3006,2440,"Extremely poor quality, not worth the price.",2023-11-06 03:20:04,web,negative
3007,8442,Customer service was rude.,2024-05-08 09:54:21,mobile,negative
3008,3932,Customer service was rude.,2024-09-20 14:40:17,web,negative
3009,2322,The product works as expected.,2023-02-24 13:47:20,mobile,neutral
3010,7108,"Terrible experience, very disappointed.",2023-03-12 17:39:32,web,negative
3011,2417,"Terrible experience, very disappointed.",2024-05-03 15:15:19,web,negative
3012,3943,"Great experience, highly recommend.",2023-10-18 14:16:52,email,positive
3013,6285,The product works as expected.,2023-04-29 00:56:50,mobile,neutral
3014,4097,"Extremely poor quality, not worth the price.",2024-01-13 18:43:04,email,negative
3015,1631,The product was defective upon arrival.,2023-08-06 21:25:33,mobile,negative
3016,4272,"It was okay, nothing special.",2023-12-11 05:01:39,mobile,neutral
3017,4850,The service was outstanding!,2023-03-17 18:59:41,web,positive
3018,8994,I wouldn't recommend this to anyone.,2023-04-12 04:41:10,web,negative
3019,1744,"Not too bad, but could be better.",2024-05-12 14:06:12,mobile,neutral
3020,6625,"Great experience, highly recommend.",2024-04-24 08:17:24,mobile,positive
3021,8907,The product was defective upon arrival.,2023-03-25 00:21:39,web,negative
3022,4905,Customer service was rude.,2023-07-07 08:56:19,mobile,negative
3023,8072,The service was outstanding!,2024-06-29 15:42:53,email,positive
3024,3438,The product was defective upon arrival.,2023-03-26 12:28:32,mobile,negative
3025,1101,"Extremely poor quality, not worth the price.",2023-07-19 11:15:18,mobile,negative
3026,6080,"Not too bad, but could be better.",2023-03-07 04:35:48,email,neutral
3027,8886,"Not too bad, but could be better.",2023-09-26 10:09:45,web,neutral
3028,6759,I wouldn't recommend this to anyone.,2023-02-22 01:31:27,web,negative
3029,1791,"Fast and reliable, well done!",2024-07-30 16:18:40,web,positive
3030,7038,I wouldn't recommend this to anyone.,2023-09-02 21:22:05,web,negative
3031,2319,Customer service was rude.,2023-12-21 00:42:14,email,negative
3032,1984,The product was defective upon arrival.,2024-08-16 06:55:26,email,negative
3033,9819,Customer service was rude.,2023-05-02 05:06:51,web,negative
3034,6259,"Extremely poor quality, not worth the price.",2023-10-09 12:30:40,web,negative
3035,6032,"Great experience, highly recommend.",2023-05-12 19:05:09,web,positive
3036,2741,The service was outstanding!,2023-06-01 21:01:24,web,positive
3037,8431,"Service was fine, but not impressive.",2023-12-10 09:59:45,web,neutral
3038,5927,"Fast and reliable, well done!",2023-02-11 04:36:29,web,positive
3039,6176,"Extremely poor quality, not worth the price.",2023-07-02 11:40:54,mobile,negative
3040,5415,"Not too bad, but could be better.",2024-09-15 00:29:36,mobile,neutral
3041,8819,"It was okay, nothing special.",2023-02-19 09:24:31,web,neutral
3042,2960,The product works as expected.,2023-06-16 19:18:58,mobile,neutral
3043,3089,"Not too bad, but could be better.",2023-04-05 19:35:39,email,neutral
3044,6861,"Not too bad, but could be better.",2023-09-19 18:53:37,mobile,neutral
3045,5474,"Not too bad, but could be better.",2024-06-12 04:12:48,email,neutral
3046,5376,"Extremely poor quality, not worth the price.",2024-06-05 01:11:57,email,negative
3047,2379,Very satisfied with the product quality.,2024-01-04 15:59:21,email,positive
3048,5619,Very satisfied with the product quality.,2024-05-27 14:40:35,email,positive
3049,1041,"Terrible experience, very disappointed.",2023-11-24 16:28:02,web,negative
3050,4525,"Fast and reliable, well done!",2023-06-12 12:22:40,web,positive
3051,2303,"Everything was perfect, will use again.",2024-08-22 22:13:27,email,positive
3052,6386,"Extremely poor quality, not worth the price.",2023-07-25 06:54:14,email,negative
3053,5133,Very satisfied with the product quality.,2023-12-10 23:42:00,email,positive
3054,1569,"Fast and reliable, well done!",2023-01-29 09:55:45,email,positive
3055,3409,The product works as expected.,2023-03-24 05:03:58,mobile,neutral
3056,7017,I wouldn't recommend this to anyone.,2023-05-13 14:14:54,email,negative
3057,4269,"Terrible experience, very disappointed.",2023-05-26 18:30:15,mobile,negative
3058,4823,Average experience overall.,2024-09-12 12:06:10,email,neutral
3059,3665,I wouldn't recommend this to anyone.,2023-05-07 00:03:00,email,negative
3060,2161,The product works as expected.,2024-08-25 23:58:28,web,neutral
3061,2091,Average experience overall.,2023-04-03 00:04:34,email,neutral
3062,1202,"Service was fine, but not impressive.",2023-02-17 05:56:10,mobile,neutral
3063,3610,"Terrible experience, very disappointed.",2024-04-29 10:53:34,mobile,negative
3064,3658,Average experience overall.,2024-01-06 05:10:22,mobile,neutral
3065,3373,"Service was fine, but not impressive.",2024-02-11 11:53:03,mobile,neutral
3066,6000,The product was defective upon arrival.,2024-05-25 03:06:02,mobile,negative
3067,4511,I wouldn't recommend this to anyone.,2023-02-22 03:31:47,mobile,negative
3068,1594,The product works as expected.,2023-09-13 15:37:43,email,neutral
3069,2331,"Terrible experience, very disappointed.",2023-04-22 02:10:15,mobile,negative
3070,2759,"Extremely poor quality, not worth the price.",2024-01-11 20:22:07,mobile,negative
3071,4330,"Service was fine, but not impressive.",2023-09-19 05:28:07,email,neutral
3072,9170,"Not too bad, but could be better.",2023-08-29 01:28:09,web,neutral
3073,3533,"Everything was perfect, will use again.",2023-11-15 04:19:45,mobile,positive
3074,9978,Average experience overall.,2024-05-20 12:13:08,email,neutral
3075,1577,"It was okay, nothing special.",2023-04-18 20:37:28,email,neutral
3076,3715,Customer service was rude.,2023-04-27 12:24:13,web,negative
3077,2862,I wouldn't recommend this to anyone.,2023-03-15 08:22:48,web,negative
3078,3653,"Terrible experience, very disappointed.",2023-02-19 12:24:14,web,negative
3079,4181,"Not too bad, but could be better.",2023-07-11 19:48:39,web,neutral
3080,7467,"Extremely poor quality, not worth the price.",2024-09-06 19:13:01,web,negative
3081,8594,"It was okay, nothing special.",2023-09-09 07:21:34,mobile,neutral
3082,5688,Very satisfied with the product quality.,2023-10-26 10:41:00,mobile,positive
3083,5424,"Not too bad, but could be better.",2023-11-25 15:51:59,web,neutral
3084,6978,"Everything was perfect, will use again.",2023-11-11 10:13:26,web,positive
3085,7615,Very satisfied with the product quality.,2023-07-15 14:05:40,email,positive
3086,4686,The product was defective upon arrival.,2024-06-21 21:41:06,mobile,negative
3087,4101,Customer service was rude.,2024-05-11 02:48:04,email,negative
3088,7889,"Terrible experience, very disappointed.",2024-04-03 04:31:35,email,negative
3089,1738,"Not too bad, but could be better.",2024-05-06 07:30:10,mobile,neutral
3090,8191,"Service was fine, but not impressive.",2024-07-21 19:26:48,web,neutral
3091,8265,The product works as expected.,2024-05-29 20:10:24,mobile,neutral
3092,9536,Customer service was rude.,2024-05-22 03:49:11,mobile,negative
3093,2265,"Not too bad, but could be better.",2023-04-12 19:09:40,web,neutral
3094,6495,"Fast and reliable, well done!",2023-04-04 17:19:50,mobile,positive
3095,8708,The product was defective upon arrival.,2023-07-29 13:30:19,web,negative
3096,9004,The product works as expected.,2023-12-08 03:08:34,web,neutral
3097,4214,The product was defective upon arrival.,2023-02-13 06:09:45,mobile,negative
3098,4310,"Terrible experience, very disappointed.",2023-04-23 14:29:03,email,negative
3099,4373,"Extremely poor quality, not worth the price.",2023-09-25 23:15:42,mobile,negative
3100,6367,"Extremely poor quality, not worth the price.",2023-02-08 20:17:11,email,negative
3101,8758,The service was outstanding!,2023-03-13 13:27:37,mobile,positive
3102,4734,"Extremely poor quality, not worth the price.",2023-01-09 07:13:15,web,negative
3103,1844,The product works as expected.,2023-07-28 14:45:57,mobile,neutral
3104,6750,Very satisfied with the product quality.,2023-09-03 15:03:25,web,positive
3105,9312,"Terrible experience, very disappointed.",2024-01-17 04:31:08,mobile,negative
3106,6892,"Everything was perfect, will use again.",2024-08-09 18:35:39,email,positive
3107,6311,"Terrible experience, very disappointed.",2024-03-27 07:20:04,email,negative
3108,6780,The product works as expected.,2024-08-19 09:07:22,web,neutral
3109,5785,Very satisfied with the product quality.,2024-05-10 13:27:21,web,positive
3110,3702,"Everything was perfect, will use again.",2023-08-16 06:11:26,mobile,positive
3111,4715,The service was outstanding!,2023-05-06 11:55:00,mobile,positive
3112,4037,"Service was fine, but not impressive.",2023-02-03 15:01:12,web,neutral
3113,4358,"It was okay, nothing special.",2023-08-19 09:28:57,email,neutral
3114,8919,The product was defective upon arrival.,2023-01-18 23:38:15,mobile,negative
3115,8321,"Everything was perfect, will use again.",2024-07-13 13:07:47,email,positive
3116,3658,I wouldn't recommend this to anyone.,2023-06-07 05:30:01,mobile,negative
3117,5446,"Everything was perfect, will use again.",2023-06-01 03:47:03,web,positive
3118,5975,"Extremely poor quality, not worth the price.",2023-03-25 15:41:22,mobile,negative
3119,2532,Customer service was rude.,2024-09-08 22:44:52,email,negative
3120,1022,I wouldn't recommend this to anyone.,2023-12-28 15:33:21,email,negative
3121,4898,"Great experience, highly recommend.",2023-10-13 14:15:12,email,positive
3122,2171,"Great experience, highly recommend.",2024-02-16 10:28:17,email,positive
3123,3236,"Service was fine, but not impressive.",2023-02-01 09:46:09,web,neutral
3124,9375,Average experience overall.,2023-05-12 02:16:25,mobile,neutral
3125,8014,The service was outstanding!,2024-02-06 18:01:53,web,positive
3126,5927,"Extremely poor quality, not worth the price.",2024-01-13 09:46:26,mobile,negative
3127,3664,"Everything was perfect, will use again.",2023-02-27 00:06:17,mobile,positive
3128,4292,"Terrible experience, very disappointed.",2023-05-20 15:13:26,web,negative
3129,3628,"Terrible experience, very disappointed.",2023-09-03 23:46:46,email,negative
3130,5569,"Service was fine, but not impressive.",2023-12-06 02:43:30,email,neutral
3131,6386,Very satisfied with the product quality.,2023-11-23 12:32:44,mobile,positive
3132,4121,The service was outstanding!,2023-10-14 09:49:22,email,positive
3133,6147,The product was defective upon arrival.,2023-08-26 21:32:17,web,negative
3134,6702,"Service was fine, but not impressive.",2024-08-23 18:53:21,mobile,neutral
3135,4407,"Fast and reliable, well done!",2023-10-01 13:42:10,email,positive
3136,3979,The product works as expected.,2024-03-28 08:42:16,web,neutral
3137,5177,Average experience overall.,2023-08-27 21:32:50,web,neutral
3138,9560,Average experience overall.,2023-09-19 18:47:06,mobile,neutral
3139,1950,Very satisfied with the product quality.,2023-10-26 03:21:40,web,positive
3140,1879,Average experience overall.,2023-02-28 12:58:01,email,neutral
3141,1917,Very satisfied with the product quality.,2023-12-31 02:18:23,email,positive
3142,7338,The product was defective upon arrival.,2024-01-22 09:47:32,email,negative
3143,1777,I wouldn't recommend this to anyone.,2023-09-30 01:17:37,email,negative
3144,4942,"Great experience, highly recommend.",2023-07-21 03:01:45,email,positive
3145,5446,The product works as expected.,2024-04-03 21:14:05,mobile,neutral
3146,3319,"It was okay, nothing special.",2023-10-23 01:27:17,email,neutral
3147,9207,The product works as expected.,2023-08-21 22:33:28,mobile,neutral
3148,7296,"It was okay, nothing special.",2023-11-18 07:54:34,email,neutral
3149,6134,"Not too bad, but could be better.",2024-01-06 08:00:20,mobile,neutral
3150,8132,"Not too bad, but could be better.",2024-03-23 10:10:10,email,neutral
3151,3226,"Terrible experience, very disappointed.",2023-08-05 03:47:56,mobile,negative
3152,6480,"Everything was perfect, will use again.",2024-09-05 15:21:47,email,positive
3153,4686,The product was defective upon arrival.,2023-12-22 18:27:50,email,negative
3154,9029,"Extremely poor quality, not worth the price.",2024-03-31 15:42:28,mobile,negative
3155,5194,"Fast and reliable, well done!",2024-08-27 05:42:12,web,positive
3156,1105,The product works as expected.,2024-06-14 01:02:17,email,neutral
3157,6597,The service was outstanding!,2023-12-22 06:59:03,mobile,positive
3158,7672,"Service was fine, but not impressive.",2024-05-24 06:55:45,web,neutral
3159,5312,"Everything was perfect, will use again.",2024-05-21 00:15:10,mobile,positive
3160,4741,The product works as expected.,2024-07-27 23:06:26,web,neutral
3161,4694,"Fast and reliable, well done!",2024-06-18 03:56:11,web,positive
3162,7431,The product works as expected.,2023-02-20 13:02:03,email,neutral
3163,3053,Customer service was rude.,2023-10-03 01:11:32,mobile,negative
3164,6914,I wouldn't recommend this to anyone.,2023-05-27 01:28:08,web,negative
3165,8747,"It was okay, nothing special.",2023-08-06 06:03:47,web,neutral
3166,9308,Average experience overall.,2024-03-06 05:52:17,web,neutral
3167,4167,The service was outstanding!,2023-08-11 20:15:56,mobile,positive
3168,5243,"Great experience, highly recommend.",2023-12-04 09:40:08,web,positive
3169,4421,Very satisfied with the product quality.,2023-04-22 03:15:02,mobile,positive
3170,9991,I wouldn't recommend this to anyone.,2024-05-02 13:33:57,email,negative
3171,1064,Very satisfied with the product quality.,2023-08-29 23:42:17,email,positive
3172,4278,The product was defective upon arrival.,2024-06-16 23:06:58,mobile,negative
3173,6129,"Not too bad, but could be better.",2023-10-16 01:18:38,mobile,neutral
3174,5027,The service was outstanding!,2023-01-06 17:22:55,email,positive
3175,7131,Very satisfied with the product quality.,2024-04-21 15:59:34,web,positive
3176,5366,"Everything was perfect, will use again.",2023-03-04 23:35:57,email,positive
3177,7553,Very satisfied with the product quality.,2024-09-08 22:18:44,web,positive
3178,2524,"Service was fine, but not impressive.",2023-07-05 22:37:32,mobile,neutral
3179,4148,The product was defective upon arrival.,2023-05-25 12:55:35,email,negative
3180,1606,Average experience overall.,2023-02-28 12:27:24,email,neutral
3181,8612,"Great experience, highly recommend.",2024-01-03 08:10:33,email,positive
3182,6694,Customer service was rude.,2023-11-01 18:55:01,mobile,negative
3183,2266,Customer service was rude.,2024-02-25 18:19:59,web,negative
3184,4136,The product works as expected.,2024-02-17 11:35:07,email,neutral
3185,5627,Customer service was rude.,2023-02-23 10:51:21,mobile,negative
3186,3169,I wouldn't recommend this to anyone.,2023-09-06 08:04:17,mobile,negative
3187,3418,"Extremely poor quality, not worth the price.",2023-04-05 21:46:15,email,negative
3188,6912,"Service was fine, but not impressive.",2024-06-27 18:49:29,email,neutral
3189,1457,"Fast and reliable, well done!",2024-04-29 20:07:26,mobile,positive
3190,3352,I wouldn't recommend this to anyone.,2023-10-25 23:51:56,web,negative
3191,1501,"Not too bad, but could be better.",2024-08-04 20:32:56,web,neutral
3192,3943,"Not too bad, but could be better.",2024-03-11 13:54:52,mobile,neutral
3193,9245,"Everything was perfect, will use again.",2024-08-01 08:50:17,email,positive
3194,8667,"Everything was perfect, will use again.",2023-01-07 17:57:27,web,positive
3195,1880,"It was okay, nothing special.",2023-12-20 01:11:37,web,neutral
3196,3342,"Fast and reliable, well done!",2024-03-07 22:35:18,mobile,positive
3197,5817,The service was outstanding!,2023-11-30 08:48:49,email,positive
3198,7707,"Fast and reliable, well done!",2024-03-19 07:21:42,email,positive
3199,1614,"Great experience, highly recommend.",2024-04-24 02:07:10,mobile,positive
3200,7651,"Not too bad, but could be better.",2023-04-04 12:24:57,web,neutral
3201,2999,"Extremely poor quality, not worth the price.",2024-06-14 01:07:46,mobile,negative
3202,9557,"Terrible experience, very disappointed.",2024-07-23 12:10:42,web,negative
3203,4291,"It was okay, nothing special.",2023-08-13 15:30:26,web,neutral
3204,2424,"Fast and reliable, well done!",2023-07-11 01:04:31,email,positive
3205,5592,"Extremely poor quality, not worth the price.",2023-04-01 20:21:03,mobile,negative
3206,5804,"Fast and reliable, well done!",2024-02-16 16:43:09,email,positive
3207,2833,"Great experience, highly recommend.",2023-04-02 22:09:59,email,positive
3208,5294,"Service was fine, but not impressive.",2023-05-04 17:24:05,mobile,neutral
3209,6461,"Extremely poor quality, not worth the price.",2024-03-02 18:11:54,web,negative
3210,9021,"It was okay, nothing special.",2023-12-17 20:16:07,email,neutral
3211,9814,"Great experience, highly recommend.",2023-09-08 07:17:04,web,positive
3212,6823,"Fast and reliable, well done!",2023-09-26 17:40:15,mobile,positive
3213,2650,Customer service was rude.,2023-03-06 02:54:51,web,negative
3214,9491,"Not too bad, but could be better.",2024-07-22 05:15:37,web,neutral
3215,2099,The product was defective upon arrival.,2023-06-19 07:39:02,mobile,negative
3216,6872,"Fast and reliable, well done!",2023-08-04 21:33:56,mobile,positive
3217,3234,"Everything was perfect, will use again.",2023-09-07 03:38:01,email,positive
3218,8913,The product works as expected.,2024-09-06 10:53:13,mobile,neutral
3219,8374,Customer service was rude.,2023-04-07 08:16:41,web,negative
3220,8362,"Extremely poor quality, not worth the price.",2023-05-13 08:12:56,email,negative
3221,3467,"Terrible experience, very disappointed.",2023-11-27 22:23:29,web,negative
3222,2853,I wouldn't recommend this to anyone.,2023-09-29 00:20:38,mobile,negative
3223,7594,I wouldn't recommend this to anyone.,2024-01-07 09:46:07,mobile,negative
3224,4963,The product works as expected.,2024-06-09 05:34:07,mobile,neutral
3225,5122,"It was okay, nothing special.",2024-07-23 19:57:51,web,neutral
3226,1070,"Terrible experience, very disappointed.",2023-08-23 01:48:59,web,negative
3227,2883,The product was defective upon arrival.,2023-09-27 19:12:47,email,negative
3228,9797,The product works as expected.,2024-09-21 15:42:38,web,neutral
3229,8668,"Not too bad, but could be better.",2023-11-24 14:09:58,email,neutral
3230,4160,Average experience overall.,2024-06-09 21:03:23,email,neutral
3231,2325,"Service was fine, but not impressive.",2023-09-17 07:20:02,email,neutral
