claim_id,customer_id,claim_date,claim_amount,incident_type,document_status,approval_status,processing_time
3113,8004,2023-11-09,10446.7,Fire,Pending,Approved,11
3114,9712,2024-02-12,3353.51,Vandalism,Complete,Under Review,2
3115,2678,2023-08-13,14465.71,Vandalism,Pending,Approved,16
3116,4263,2023-08-18,2828.4,Fire,Complete,Rejected,29
3117,4367,2024-02-19,5243.12,Fire,Pending,Rejected,90
3118,7385,2024-08-15,13089.27,Vandalism,Pending,Under Review,37
3119,5250,2023-10-25,2919.45,Fire,Pending,Rejected,38
3120,2376,2023-02-02,16587.56,Theft,Complete,Approved,85
3121,1762,2023-11-08,3836.37,Theft,Complete,Approved,3
3122,2903,2024-03-30,2144.71,Theft,Complete,Approved,35
3123,5521,2023-10-08,10877.38,Natural Disaster,Pending,Approved,75
3124,9800,2023-05-14,15943.67,Accident,Incomplete,Under Review,35
3125,8716,2023-09-04,13971.73,Natural Disaster,Pending,Under Review,27
3126,9576,2024-07-22,7108.47,Vandalism,Complete,Under Review,28
3127,5312,2023-07-25,7659.2,Theft,Incomplete,Rejected,26
3128,5407,2024-07-14,18527.84,Theft,Pending,Approved,28
3129,5302,2022-11-13,10874.36,Vandalism,Incomplete,Rejected,23
3130,7580,2023-05-13,7978.18,Fire,Incomplete,Rejected,32
3131,3987,2024-05-30,18068.73,Accident,Incomplete,Approved,13
3132,9475,2023-06-22,3394.84,Theft,Complete,Under Review,24
3133,1594,2022-11-28,10401.54,Natural Disaster,Pending,Approved,12
3134,3820,2022-10-30,2396.9,Natural Disaster,Pending,Under Review,85
3135,4135,2023-12-09,18856.64,Accident,Incomplete,Rejected,64
3136,1520,2022-11-19,8321.45,Natural Disaster,Complete,Rejected,57
3137,2169,2023-10-01,6884.08,Theft,Complete,Under Review,70
3138,3400,2023-11-20,15097.82,Theft,Pending,Rejected,5
3139,1617,2024-01-27,7865.44,Natural Disaster,Complete,Rejected,11
3140,7182,2023-07-29,15968.14,Accident,Incomplete,Under Review,44
3141,7806,2024-05-29,18275.18,Theft,Complete,Under Review,68
3142,4349,2023-11-24,6160.27,Fire,Incomplete,Under Review,22
3143,1912,2024-06-06,15423.87,Natural Disaster,Pending,Rejected,33
3144,5993,2023-04-28,2668.18,Vandalism,Pending,Approved,26
3145,7088,2023-09-01,9740.42,Vandalism,Incomplete,Rejected,53
3146,1860,2023-12-08,17992.97,Fire,Incomplete,Rejected,34
3147,8836,2023-08-04,13070.69,Theft,Pending,Rejected,86
3148,5512,2023-08-05,4888.39,Accident,Incomplete,Rejected,86
3149,7290,2023-01-31,7063.99,Accident,Pending,Approved,27
3150,6296,2022-12-23,8828.06,Fire,Complete,Rejected,65
3151,5011,2024-08-28,17925.37,Fire,Pending,Rejected,44
3152,7508,2024-01-25,928.08,Fire,Incomplete,Under Review,29
3153,3452,2023-09-29,14981.49,Natural Disaster,Incomplete,Approved,6
3154,6335,2023-03-31,3240.99,Fire,Complete,Rejected,69
3155,7125,2023-02-03,13223.13,Natural Disaster,Complete,Rejected,88
3156,6813,2024-03-21,3687.41,Theft,Incomplete,Under Review,72
3157,8140,2023-10-05,5118.94,Vandalism,Pending,Rejected,3
3158,9402,2024-09-03,10593.41,Theft,Pending,Rejected,46
3159,2660,2024-06-22,3867.12,Fire,Pending,Approved,78
3160,7100,2024-04-04,9465.62,Vandalism,Complete,Rejected,19
3161,1257,2022-10-18,11263.43,Theft,Incomplete,Rejected,85
3162,5231,2022-11-19,18954.82,Accident,Incomplete,Approved,18
3163,2304,2024-05-23,7850.3,Theft,Complete,Approved,16
3164,9952,2023-11-29,9406.7,Vandalism,Incomplete,Rejected,88
3165,1453,2024-07-26,19806.87,Fire,Pending,Approved,24
3166,6706,2023-10-14,8691.51,Natural Disaster,Incomplete,Under Review,54
3167,3532,2023-09-28,19485.97,Natural Disaster,Pending,Under Review,89
3168,5860,2023-09-13,10307.92,Theft,Complete,Under Review,18
3169,2203,2022-11-23,11225.78,Vandalism,Complete,Under Review,83
3170,3686,2024-02-10,11456.46,Theft,Incomplete,Approved,60
3171,2612,2024-04-16,11015.24,Fire,Complete,Rejected,34
3172,9462,2024-07-26,14239.75,Fire,Incomplete,Rejected,79
3173,8644,2023-03-18,5298.08,Theft,Complete,Rejected,45
3174,9817,2023-01-20,13869.42,Accident,Incomplete,Under Review,22
3175,4603,2024-04-10,16196.44,Natural Disaster,Incomplete,Approved,6
3176,6018,2023-11-30,13762.11,Vandalism,Pending,Under Review,59
3177,8428,2022-12-10,9209.91,Accident,Complete,Rejected,22
3178,7370,2023-06-10,2455.2,Fire,Incomplete,Rejected,48
3179,7242,2023-12-26,1403.51,Fire,Pending,Approved,77
3180,1112,2024-04-25,4397.88,Vandalism,Pending,Under Review,6
3181,8509,2022-09-27,15144.34,Theft,Complete,Under Review,31
3182,2640,2023-07-02,4855.53,Accident,Complete,Rejected,29
3183,2844,2023-02-02,5042.83,Vandalism,Pending,Under Review,64
3184,3015,2022-12-26,6908.01,Theft,Pending,Under Review,77
3185,9042,2024-04-18,16540.05,Vandalism,Complete,Rejected,35
3186,9425,2023-01-28,10520.6,Natural Disaster,Incomplete,Rejected,4
3187,3208,2023-04-22,10552.33,Natural Disaster,Pending,Under Review,39
3188,6497,2023-04-28,16792.34,Vandalism,Incomplete,Approved,62
3189,9994,2023-11-23,13487.8,Theft,Incomplete,Rejected,71
3190,9245,2024-03-13,1937.86,Theft,Pending,Approved,49
3191,6815,2022-12-05,14096.85,Fire,Incomplete,Under Review,69
3192,8036,2023-02-05,6447.53,Accident,Complete,Rejected,17
3193,6107,2023-03-03,11076.16,Fire,Pending,Under Review,88
3194,3495,2023-01-25,18453.16,Natural Disaster,Pending,Under Review,80
3195,7112,2023-03-12,18196.04,Fire,Incomplete,Under Review,41
3196,4844,2023-06-03,2506.77,Fire,Pending,Rejected,12
3197,1026,2022-12-30,17375.08,Theft,Pending,Rejected,81
3198,9691,2024-07-14,19038.51,Natural Disaster,Complete,Rejected,29
3199,8373,2023-05-25,13552.65,Accident,Complete,Approved,54
3200,5427,2024-05-30,8614.53,Theft,Pending,Under Review,34
3201,1847,2023-11-08,15723.31,Accident,Pending,Approved,3
3202,3322,2023-03-27,11231.38,Natural Disaster,Pending,Approved,18
3203,1908,2024-06-21,1782.46,Fire,Incomplete,Approved,7
3204,8894,2023-04-27,793.34,Vandalism,Complete,Approved,54
3205,8310,2024-04-14,4991.02,Vandalism,Incomplete,Rejected,13
3206,9403,2023-12-26,16025.6,Vandalism,Complete,Under Review,59
3207,1513,2023-01-03,8222.39,Vandalism,Pending,Approved,39
3208,6991,2024-05-06,2003.51,Vandalism,Complete,Approved,2
3209,6347,2023-02-18,5030.79,Natural Disaster,Incomplete,Rejected,29
3210,8715,2024-01-01,14551.42,Fire,Incomplete,Approved,31
3211,6361,2023-02-27,19080.76,Accident,Complete,Approved,86
3212,1376,2022-09-30,4723.95,Natural Disaster,Incomplete,Rejected,30
3213,2468,2022-11-26,6817.29,Fire,Pending,Approved,52
3214,1315,2023-07-30,8866.46,Theft,Pending,Rejected,79
3215,2630,2024-04-28,1208.35,Fire,Complete,Approved,62
3216,4768,2023-09-18,17636.06,Theft,Pending,Rejected,80
3217,5528,2024-05-22,19648.46,Accident,Pending,Rejected,49
3218,2594,2023-06-20,16178.97,Natural Disaster,Incomplete,Under Review,64
3219,8127,2024-07-02,2446.34,Theft,Complete,Approved,1
3220,5040,2024-03-04,9424.36,Natural Disaster,Incomplete,Approved,58
3221,9557,2022-09-28,4047.35,Vandalism,Pending,Approved,58
3222,6943,2022-12-23,9228.24,Vandalism,Complete,Approved,40
3223,8117,2023-11-17,14909.58,Fire,Pending,Approved,73
3224,4315,2023-06-15,8339.87,Accident,Incomplete,Under Review,70
3225,4162,2024-04-26,16656.64,Natural Disaster,Incomplete,Under Review,3
3226,5805,2023-02-06,15337.9,Fire,Complete,Under Review,84
3227,5229,2024-04-02,7171.91,Natural Disaster,Pending,Rejected,74
3228,2894,2024-05-24,8075.4,Vandalism,Pending,Rejected,73
3229,2053,2023-09-17,15388.16,Vandalism,Incomplete,Approved,38
3230,7741,2024-07-29,9011.36,Natural Disaster,Pending,Approved,55
3231,6778,2023-10-01,18879.48,Natural Disaster,Complete,Approved,11
3232,6248,2024-07-02,7831.64,Accident,Complete,Approved,24
3233,6542,2024-05-20,8054.79,Theft,Pending,Under Review,10
3234,6301,2023-05-30,14597.62,Natural Disaster,Pending,Approved,59
3235,3897,2024-08-15,15011.6,Accident,Incomplete,Under Review,82
3236,2251,2024-06-13,509.19,Vandalism,Complete,Rejected,66
3237,4021,2022-10-26,18983.11,Theft,Incomplete,Rejected,3
3238,6883,2024-08-11,15042.77,Fire,Pending,Rejected,7
3239,1308,2024-03-23,11581.28,Natural Disaster,Incomplete,Approved,65
3240,5437,2024-01-03,19153.33,Theft,Pending,Rejected,61
3241,8573,2022-09-22,4689.07,Accident,Complete,Approved,4
3242,5933,2023-08-10,18758.7,Fire,Complete,Approved,28
3243,1726,2023-04-17,18590.14,Natural Disaster,Pending,Approved,22
3244,9670,2024-04-03,8319.3,Accident,Incomplete,Rejected,47
3245,5604,2023-02-25,8883.63,Fire,Incomplete,Rejected,25
3246,7908,2022-11-19,5662.22,Theft,Complete,Under Review,40
3247,7509,2023-06-13,11819.91,Vandalism,Incomplete,Rejected,85
3248,3577,2024-01-19,19490.78,Vandalism,Pending,Under Review,74
3249,6803,2023-07-18,9116.46,Natural Disaster,Complete,Under Review,39
3250,4163,2022-12-30,18975.72,Fire,Complete,Rejected,57
3251,7084,2024-02-22,4381.07,Natural Disaster,Complete,Approved,31
3252,8239,2022-12-10,17256.18,Fire,Pending,Rejected,75
3253,8602,2022-10-23,13130.24,Fire,Pending,Under Review,18
3254,6727,2024-06-27,12138.89,Accident,Pending,Under Review,31
3255,4590,2024-02-28,1241.23,Vandalism,Incomplete,Rejected,33
3256,4931,2024-07-05,10923.19,Fire,Complete,Rejected,70
3257,5317,2023-12-24,11387.64,Theft,Complete,Approved,58
3258,3308,2024-04-06,19403.09,Fire,Pending,Rejected,6
3259,4433,2024-05-24,8793.84,Accident,Complete,Approved,61
3260,7920,2023-07-31,4551.67,Natural Disaster,Incomplete,Under Review,54
3261,2572,2023-11-29,2247.02,Accident,Incomplete,Approved,2
3262,3739,2022-11-16,8830.6,Theft,Incomplete,Approved,61
3263,6356,2024-04-05,15084.71,Natural Disaster,Pending,Under Review,84
3264,6122,2024-04-04,12913.35,Accident,Complete,Rejected,30
3265,9731,2023-11-09,14571.62,Theft,Complete,Approved,13
3266,6773,2024-01-17,17790.16,Theft,Pending,Approved,37
3267,3424,2023-09-02,17166.78,Fire,Incomplete,Approved,50
3268,7157,2023-01-21,18849.57,Accident,Incomplete,Under Review,9
3269,9268,2022-11-30,1178.71,Accident,Incomplete,Under Review,27
3270,7129,2023-02-06,1138.32,Theft,Incomplete,Rejected,28
3271,3331,2024-01-09,7572.9,Accident,Incomplete,Rejected,54
3272,4257,2023-01-18,5806.28,Vandalism,Complete,Rejected,73
3273,8743,2022-11-08,13011.37,Fire,Complete,Under Review,73
3274,3583,2023-04-16,5176.79,Accident,Incomplete,Approved,23
3275,5469,2023-09-21,876.67,Theft,Complete,Rejected,6
3276,5367,2024-03-03,4898.36,Accident,Complete,Approved,42
3277,5321,2023-04-23,15755.79,Vandalism,Complete,Approved,16
3278,3769,2023-07-08,6034.7,Accident,Pending,Rejected,14
3279,5251,2024-07-26,7527.49,Natural Disaster,Incomplete,Under Review,55
3280,3094,2023-09-16,659.19,Accident,Incomplete,Approved,6
3281,9843,2023-06-09,1487.3,Theft,Incomplete,Approved,70
3282,9720,2024-02-07,17014.03,Vandalism,Complete,Approved,76
3283,8767,2024-03-31,8015.08,Natural Disaster,Pending,Under Review,57
3284,8078,2024-03-03,15813.17,Vandalism,Incomplete,Rejected,66
3285,5758,2024-06-27,12783.0,Natural Disaster,Pending,Under Review,51
3286,2723,2022-09-26,4357.89,Accident,Incomplete,Under Review,12
3287,9913,2024-01-18,9175.34,Natural Disaster,Incomplete,Approved,14
3288,3722,2023-02-04,6198.49,Theft,Pending,Under Review,33
3289,8867,2024-08-15,16502.57,Accident,Complete,Rejected,77
3290,7756,2024-06-19,3126.06,Vandalism,Pending,Under Review,7
3291,4192,2023-03-23,8175.57,Fire,Complete,Approved,46
3292,9874,2022-09-29,909.18,Theft,Incomplete,Approved,54
3293,1302,2024-03-05,14252.5,Vandalism,Pending,Under Review,14
3294,6626,2024-06-25,8811.17,Theft,Pending,Rejected,25
3295,8172,2024-01-19,9497.93,Vandalism,Incomplete,Approved,46
3296,6862,2023-07-01,15476.01,Fire,Complete,Approved,82
3297,9838,2023-09-13,19577.37,Natural Disaster,Incomplete,Rejected,62
3298,5776,2023-03-11,9999.74,Fire,Incomplete,Under Review,49
3299,8115,2023-07-03,2683.47,Vandalism,Incomplete,Approved,9
3300,5376,2022-11-03,14821.03,Natural Disaster,Incomplete,Rejected,3
3301,2920,2024-09-02,11770.58,Vandalism,Pending,Under Review,78
3302,9745,2023-07-05,9467.33,Natural Disaster,Incomplete,Approved,61
3303,1689,2024-05-18,3235.21,Accident,Complete,Approved,48
3304,2381,2024-09-18,11320.5,Fire,Incomplete,Rejected,75
3305,3528,2023-08-26,12595.67,Vandalism,Incomplete,Under Review,88
3306,5346,2024-06-08,5536.12,Vandalism,Complete,Approved,75
3307,1876,2024-08-16,7517.02,Theft,Incomplete,Approved,5
3308,2089,2023-09-04,9505.72,Fire,Pending,Rejected,53
3309,4769,2023-07-12,8745.33,Theft,Pending,Under Review,37
3310,2279,2024-01-21,16041.76,Theft,Incomplete,Rejected,73
3311,3187,2023-01-17,12587.52,Theft,Complete,Rejected,20
3312,2986,2022-12-28,15316.89,Accident,Complete,Under Review,25
3313,6229,2023-07-08,5042.0,Theft,Pending,Rejected,56
3314,6799,2023-02-25,2365.71,Theft,Pending,Approved,87
3315,4851,2024-04-22,17926.41,Accident,Incomplete,Approved,16
3316,2853,2022-10-19,12707.31,Vandalism,Pending,Rejected,20
3317,4081,2023-01-14,18014.02,Vandalism,Incomplete,Approved,37
3318,5660,2024-01-16,11741.24,Fire,Complete,Approved,53
3319,3378,2023-10-08,19299.75,Natural Disaster,Pending,Under Review,79
3320,7836,2023-07-12,12801.5,Accident,Complete,Approved,12
3321,4126,2023-06-01,18399.75,Fire,Incomplete,Rejected,45
3322,9023,2023-04-23,1712.36,Vandalism,Complete,Under Review,12
3323,3146,2023-03-23,2271.47,Accident,Incomplete,Approved,8
3324,9380,2022-09-22,11335.11,Theft,Incomplete,Approved,6
3325,2070,2023-01-31,1353.09,Vandalism,Pending,Under Review,42
3326,9243,2024-04-19,19074.63,Natural Disaster,Pending,Rejected,77
3327,1367,2023-09-25,16197.92,Theft,Complete,Under Review,67
3328,3409,2023-11-25,10082.39,Vandalism,Incomplete,Approved,75
3329,6418,2024-09-03,18467.13,Fire,Incomplete,Under Review,51
3330,3043,2023-12-11,1300.72,Fire,Pending,Approved,34
3331,9274,2022-10-30,3372.02,Fire,Complete,Rejected,81
3332,8587,2023-09-01,17460.02,Natural Disaster,Pending,Rejected,62
3333,3255,2022-11-06,2099.14,Natural Disaster,Incomplete,Rejected,17
3334,5078,2023-03-26,18363.45,Accident,Complete,Rejected,75
3335,9328,2023-07-10,17536.93,Natural Disaster,Incomplete,Under Review,17
3336,4832,2024-07-21,17984.93,Theft,Incomplete,Approved,72
3337,9825,2024-09-05,11352.0,Fire,Pending,Rejected,34
3338,8708,2023-11-05,14426.45,Theft,Complete,Approved,84
3339,7734,2022-12-27,3367.36,Theft,Complete,Rejected,46
3340,6322,2023-11-22,4151.89,Theft,Complete,Under Review,77
3341,9592,2022-12-21,10449.14,Vandalism,Complete,Rejected,13
3342,4500,2023-07-12,12308.13,Vandalism,Incomplete,Rejected,73
3343,8032,2023-01-04,8614.04,Theft,Complete,Under Review,13
3344,5774,2024-06-13,14145.35,Natural Disaster,Pending,Under Review,1
3345,7760,2022-11-05,17197.77,Fire,Incomplete,Approved,53
3346,6758,2023-08-29,10638.8,Fire,Complete,Rejected,79
3347,8160,2023-05-07,2705.67,Vandalism,Pending,Under Review,66
3348,7369,2023-01-22,13687.41,Fire,Incomplete,Rejected,33
3349,1444,2023-11-12,6979.83,Natural Disaster,Pending,Under Review,19
3350,8022,2023-05-11,5699.41,Fire,Complete,Rejected,77
3351,6429,2024-07-24,10478.43,Accident,Complete,Under Review,31
3352,6636,2023-05-09,2552.52,Theft,Pending,Rejected,79
3353,3166,2022-12-18,11156.48,Natural Disaster,Complete,Rejected,49
3354,5504,2023-03-02,7798.12,Theft,Pending,Approved,84
3355,4452,2022-09-30,17443.92,Natural Disaster,Incomplete,Rejected,10
3356,9890,2024-04-23,16383.83,Vandalism,Pending,Rejected,18
3357,8618,2023-11-02,6631.68,Vandalism,Incomplete,Rejected,14
3358,8806,2023-04-30,18967.9,Natural Disaster,Incomplete,Approved,37
3359,1341,2024-02-24,4987.82,Natural Disaster,Complete,Rejected,20
3360,3707,2023-05-10,16483.26,Fire,Incomplete,Under Review,47
3361,5903,2023-04-25,14539.12,Natural Disaster,Pending,Rejected,11
3362,8396,2023-06-29,2532.35,Fire,Complete,Rejected,80
3363,7391,2023-11-23,9268.27,Fire,Pending,Rejected,31
3364,3871,2023-06-18,14692.25,Accident,Pending,Rejected,90
3365,5880,2024-06-05,3623.96,Vandalism,Complete,Under Review,11
3366,3065,2023-04-20,12442.73,Theft,Pending,Under Review,11
3367,5568,2022-12-09,5771.82,Theft,Incomplete,Under Review,78
3368,2086,2024-03-27,6549.28,Vandalism,Complete,Approved,5
3369,2193,2024-04-30,14132.33,Accident,Incomplete,Rejected,21
3370,9937,2023-07-29,14653.77,Vandalism,Incomplete,Under Review,28
3371,1915,2023-11-24,3495.04,Accident,Pending,Under Review,20
3372,9278,2022-10-01,15597.18,Vandalism,Complete,Under Review,53
3373,2528,2023-03-04,2434.21,Vandalism,Incomplete,Approved,80
3374,7268,2024-07-17,8028.56,Fire,Complete,Approved,81
3375,1517,2023-12-22,18419.32,Natural Disaster,Incomplete,Under Review,44
3376,4537,2023-05-01,6875.59,Accident,Pending,Approved,79
3377,4146,2024-05-16,7610.05,Natural Disaster,Complete,Under Review,5
3378,8427,2024-05-25,9946.16,Fire,Pending,Approved,30
3379,7707,2024-05-12,5734.94,Accident,Incomplete,Approved,74
3380,3293,2024-06-08,9984.65,Theft,Pending,Approved,5
3381,3754,2024-08-20,3499.57,Theft,Pending,Approved,8
3382,6170,2022-09-26,2488.26,Natural Disaster,Complete,Approved,84
3383,9550,2024-04-25,9663.75,Natural Disaster,Pending,Rejected,30
3384,4901,2024-08-27,4928.86,Vandalism,Complete,Approved,58
3385,3912,2023-03-21,14414.71,Vandalism,Incomplete,Under Review,73
3386,7244,2023-03-27,16827.98,Natural Disaster,Complete,Rejected,82
3387,9707,2023-02-06,3183.03,Fire,Complete,Approved,31
3388,3443,2024-01-18,16483.66,Fire,Complete,Rejected,6
3389,7030,2024-01-01,12720.54,Natural Disaster,Incomplete,Rejected,47
3390,1879,2024-08-31,14553.93,Accident,Incomplete,Rejected,6
3391,1180,2024-05-20,19513.6,Accident,Complete,Approved,53
3392,3584,2023-09-21,14869.35,Vandalism,Complete,Under Review,55
3393,8553,2024-09-11,14317.23,Vandalism,Pending,Under Review,88
3394,5156,2022-11-06,8311.73,Accident,Pending,Under Review,24
3395,9494,2024-01-17,15264.24,Accident,Pending,Approved,17
3396,1130,2023-07-04,7236.27,Natural Disaster,Complete,Approved,12
3397,1610,2024-03-07,5450.0,Theft,Complete,Under Review,50
3398,2214,2023-01-19,1117.93,Natural Disaster,Pending,Under Review,32
3399,6264,2024-01-31,11358.97,Theft,Incomplete,Rejected,14
3400,2882,2023-07-24,1515.16,Accident,Incomplete,Approved,24
3401,4442,2023-12-14,3559.25,Vandalism,Incomplete,Approved,71
3402,9675,2023-07-12,15129.06,Natural Disaster,Incomplete,Rejected,27
3403,9687,2024-09-15,5406.33,Accident,Complete,Under Review,40
3404,8474,2023-04-24,649.86,Vandalism,Pending,Under Review,58
3405,8856,2022-12-16,4853.9,Accident,Pending,Approved,38
3406,8419,2023-09-09,16016.58,Accident,Complete,Rejected,17
3407,5431,2024-03-14,3801.02,Theft,Incomplete,Under Review,15
3408,7746,2023-11-04,6913.81,Fire,Complete,Under Review,62
3409,7473,2023-04-26,18379.4,Theft,Incomplete,Under Review,30
3410,6100,2022-10-30,6250.96,Accident,Complete,Rejected,67
3411,2871,2024-04-10,19446.71,Vandalism,Incomplete,Approved,13
3412,4306,2024-06-11,8404.12,Fire,Complete,Approved,22
3413,3118,2022-10-08,13666.78,Accident,Pending,Rejected,87
3414,6902,2023-03-19,14136.9,Theft,Pending,Under Review,62
3415,5622,2024-02-07,4080.24,Accident,Pending,Rejected,77
3416,5434,2024-04-16,2517.68,Theft,Pending,Rejected,3
3417,6725,2024-04-13,4111.96,Vandalism,Pending,Under Review,30
3418,8020,2024-03-15,6595.47,Accident,Incomplete,Approved,16
3419,8699,2022-12-05,1094.53,Accident,Complete,Approved,50
3420,6467,2024-07-15,11506.89,Vandalism,Pending,Approved,62
3421,3296,2023-12-06,4233.84,Theft,Complete,Approved,30
3422,3831,2023-10-16,1240.84,Natural Disaster,Pending,Approved,76
3423,8158,2024-09-04,12818.76,Vandalism,Complete,Under Review,9
3424,4079,2023-03-01,7192.11,Vandalism,Incomplete,Under Review,17
3425,6034,2024-01-13,17200.13,Natural Disaster,Pending,Rejected,12
3426,4475,2024-08-09,2456.01,Vandalism,Incomplete,Under Review,11
3427,2750,2023-01-06,6399.16,Natural Disaster,Pending,Approved,64
3428,3854,2023-09-11,10545.14,Accident,Complete,Rejected,62
3429,8786,2022-12-05,15138.22,Vandalism,Complete,Rejected,36
3430,9116,2023-12-06,10918.75,Vandalism,Incomplete,Under Review,6
3431,4825,2024-08-28,4817.68,Natural Disaster,Pending,Approved,34
3432,3962,2023-10-18,13249.86,Natural Disaster,Pending,Approved,86
3433,7368,2023-06-16,16176.68,Theft,Pending,Under Review,56
3434,8891,2022-12-23,15073.72,Theft,Incomplete,Rejected,28
3435,3891,2024-01-02,8823.95,Fire,Incomplete,Approved,28
3436,5690,2024-06-21,16589.64,Fire,Incomplete,Approved,60
3437,6845,2023-11-28,8701.7,Vandalism,Pending,Under Review,7
3438,3692,2024-04-28,4669.31,Fire,Complete,Approved,50
3439,3795,2023-03-26,14910.71,Theft,Complete,Rejected,4
3440,9850,2022-10-18,15139.97,Natural Disaster,Complete,Approved,49
3441,8542,2023-11-21,3132.77,Fire,Pending,Under Review,80
3442,3550,2024-09-19,9289.43,Fire,Complete,Under Review,70
3443,2895,2023-06-01,3441.62,Natural Disaster,Pending,Under Review,42
3444,8472,2023-10-27,17201.23,Accident,Incomplete,Approved,27
3445,6926,2024-07-03,1434.59,Accident,Pending,Rejected,3
3446,2291,2023-03-13,14591.23,Vandalism,Complete,Approved,90
3447,4080,2024-02-13,19805.89,Natural Disaster,Complete,Approved,15
3448,5143,2024-04-17,14388.25,Theft,Pending,Approved,9
3449,5289,2023-06-08,11236.03,Theft,Complete,Under Review,81
3450,8658,2024-08-14,17905.45,Natural Disaster,Complete,Under Review,25
3451,6922,2023-06-17,1768.18,Fire,Pending,Under Review,44
3452,7349,2023-02-13,13567.94,Accident,Pending,Under Review,74
3453,2085,2023-12-04,2760.69,Theft,Incomplete,Rejected,55
3454,4242,2023-09-18,15890.33,Vandalism,Incomplete,Under Review,71
3455,1460,2022-10-04,10811.59,Accident,Incomplete,Under Review,50
3456,2742,2023-05-29,13945.5,Theft,Incomplete,Approved,88
3457,5310,2022-10-01,19744.26,Vandalism,Pending,Rejected,2
3458,9104,2024-08-22,1677.04,Natural Disaster,Incomplete,Under Review,36
3459,5682,2023-07-10,14146.77,Vandalism,Complete,Rejected,56
3460,1850,2023-10-16,6092.01,Theft,Pending,Under Review,60
3461,2721,2022-12-14,19085.7,Fire,Complete,Rejected,36
3462,8128,2022-10-15,16962.84,Theft,Complete,Rejected,39
3463,9754,2024-03-23,19718.46,Natural Disaster,Pending,Rejected,12
3464,2372,2023-12-25,2380.77,Natural Disaster,Incomplete,Approved,85
3465,2754,2024-04-24,15630.21,Fire,Incomplete,Rejected,61
3466,7956,2023-09-12,4419.38,Vandalism,Incomplete,Rejected,13
3467,6596,2023-01-13,2772.97,Natural Disaster,Pending,Approved,16
3468,3474,2024-04-14,8716.97,Theft,Complete,Rejected,53
3469,3117,2024-07-30,3931.31,Fire,Incomplete,Rejected,21
3470,2302,2023-09-01,7399.98,Vandalism,Incomplete,Under Review,36
3471,8973,2024-07-26,11773.19,Vandalism,Incomplete,Under Review,86
3472,2045,2024-06-17,1733.29,Accident,Complete,Approved,18
3473,7942,2023-06-05,10432.52,Fire,Incomplete,Rejected,1
3474,9765,2023-09-27,10678.67,Theft,Pending,Under Review,69
3475,5323,2023-06-03,3172.92,Natural Disaster,Pending,Approved,50
3476,4494,2024-08-15,14209.69,Natural Disaster,Complete,Under Review,52
3477,2260,2022-10-05,5783.35,Theft,Complete,Approved,39
3478,5856,2023-11-03,13685.51,Theft,Complete,Rejected,64
3479,7484,2023-04-21,19772.01,Accident,Complete,Approved,21
3480,6285,2022-12-15,8387.94,Fire,Incomplete,Approved,48
3481,6049,2024-07-05,4205.77,Theft,Incomplete,Under Review,2
3482,9063,2023-05-18,5858.89,Accident,Complete,Rejected,43
3483,7938,2024-07-19,6520.17,Fire,Pending,Rejected,16
3484,1521,2023-09-12,16107.02,Theft,Complete,Approved,83
3485,4092,2022-09-26,13864.43,Theft,Pending,Under Review,62
3486,1679,2023-08-30,13081.94,Theft,Complete,Approved,9
3487,9156,2023-03-11,18120.77,Theft,Pending,Rejected,35
3488,8466,2023-08-05,5334.94,Vandalism,Pending,Under Review,73
3489,7311,2024-03-18,2181.31,Accident,Complete,Under Review,26
3490,9808,2023-09-12,11637.32,Vandalism,Incomplete,Under Review,1
3491,7487,2024-09-12,15202.1,Accident,Incomplete,Rejected,35
3492,8118,2023-04-20,2951.78,Accident,Incomplete,Rejected,50
3493,3032,2023-05-17,6893.72,Vandalism,Incomplete,Rejected,60
3494,7334,2022-11-07,12084.43,Vandalism,Complete,Under Review,18
3495,6274,2023-01-23,1118.13,Accident,Pending,Rejected,66
3496,2681,2023-11-22,16371.51,Fire,Complete,Under Review,48
3497,1672,2023-05-25,2117.47,Accident,Incomplete,Rejected,39
3498,8815,2023-06-20,966.93,Natural Disaster,Pending,Rejected,34
3499,5498,2022-12-07,18267.02,Theft,Incomplete,Approved,47
3500,5299,2023-06-18,829.33,Fire,Incomplete,Approved,21
3501,7261,2023-08-31,18175.76,Theft,Complete,Under Review,46
3502,5736,2022-11-28,17991.26,Fire,Complete,Rejected,37
3503,8045,2022-10-27,3750.43,Vandalism,Pending,Under Review,62
3504,5072,2023-08-16,17190.48,Vandalism,Complete,Approved,49
3505,3735,2023-04-26,19085.05,Theft,Incomplete,Approved,45
3506,8369,2023-10-28,5045.67,Fire,Incomplete,Rejected,87
3507,1064,2022-12-02,5919.5,Theft,Complete,Rejected,90
3508,1567,2024-09-14,1436.08,Natural Disaster,Complete,Under Review,46
3509,8906,2024-02-26,3006.2,Natural Disaster,Complete,Under Review,56
3510,9440,2023-08-21,2881.96,Vandalism,Pending,Rejected,20
3511,1401,2023-04-21,15841.31,Vandalism,Complete,Approved,86
3512,4618,2023-12-26,2322.16,Accident,Pending,Approved,37
3513,3560,2023-04-06,16124.02,Fire,Complete,Under Review,40
3514,1693,2024-03-19,7612.35,Natural Disaster,Incomplete,Rejected,2
3515,7415,2023-09-26,6441.91,Vandalism,Pending,Rejected,6
3516,7824,2023-06-08,15668.63,Fire,Complete,Under Review,54
