customer_id,age,gender,purchase_history,average_spend,loyalty_score,preferred_channel,engagement_score,canton
5868,41,Female,Travel,761,15,Store,14,Bern
5869,41,Female,Electronics,563,82,Store,32,Lugano
5870,43,Female,Fashion,402,10,Online,68,Bern
5871,38,Female,Grocery,424,47,Store,42,Basel
5872,67,Male,Grocery,398,32,Store,18,Zürich
5873,32,Male,Travel,327,8,Online,89,Basel
5874,47,Male,Fashion,813,11,Online,48,Basel
5875,33,Female,Electronics,156,4,Online,49,Basel
5876,54,Female,Electronics,354,51,Online,70,Lugano
5877,41,Female,Grocery,911,45,Store,15,Zürich
5878,62,Male,Travel,212,86,Store,15,Zürich
5879,41,Male,Grocery,302,80,Online,49,Lausanne
5880,65,Female,Grocery,758,63,Store,37,Zürich
5881,31,Female,Grocery,593,8,Store,37,Lugano
5882,42,Female,Grocery,584,1,Store,85,Lugano
5883,27,Female,Grocery,280,87,Store,88,Geneva
5884,60,Male,Grocery,625,81,Online,27,Geneva
5885,54,Male,Fashion,542,93,Online,25,Basel
5886,19,Male,Electronics,659,54,Store,62,Geneva
5887,51,Male,Electronics,156,52,Store,53,Bern
5888,54,Male,Fashion,144,34,Online,54,Geneva
5889,57,Female,Electronics,679,30,Store,34,Geneva
5890,58,Male,Grocery,265,12,Online,64,Basel
5891,57,Male,Travel,542,73,Online,88,Zürich
5892,46,Female,Electronics,693,91,Store,95,Lausanne
5893,62,Male,Fashion,402,18,Online,41,Zürich
5894,53,Female,Electronics,297,21,Online,24,Bern
5895,57,Male,Travel,589,91,Online,7,Lausanne
5896,25,Female,Grocery,974,96,Store,88,Geneva
5897,31,Male,Travel,431,98,Online,77,Basel
5898,37,Male,Electronics,500,11,Store,81,Geneva
5899,40,Female,Fashion,116,14,Store,0,Zürich
5900,33,Female,Electronics,146,51,Online,24,Lugano
5901,18,Male,Travel,606,66,Online,94,Bern
5902,58,Female,Fashion,301,33,Store,90,Basel
5903,21,Male,Electronics,168,52,Online,76,Zürich
5904,63,Female,Electronics,381,67,Store,6,Lausanne
5905,61,Female,Fashion,115,53,Store,19,Lugano
5906,53,Male,Electronics,652,87,Store,4,Zürich
5907,18,Male,Travel,470,37,Online,54,Bern
5908,40,Female,Electronics,416,98,Online,51,Basel
5909,28,Female,Grocery,390,18,Store,20,Lausanne
5910,29,Male,Electronics,891,85,Store,23,Zürich
5911,22,Female,Fashion,473,68,Online,17,Bern
5912,68,Male,Travel,251,25,Online,41,Lausanne
5913,37,Female,Travel,107,19,Online,47,Zürich
5914,46,Female,Electronics,214,48,Online,64,Lugano
5915,27,Female,Grocery,180,93,Online,86,Zürich
5916,37,Female,Travel,119,25,Store,69,Geneva
5917,24,Female,Travel,722,35,Store,39,Geneva
5918,31,Male,Electronics,569,57,Store,92,Lugano
5919,29,Male,Electronics,833,52,Store,53,Basel
5920,54,Female,Travel,861,23,Store,55,Geneva
5921,67,Female,Electronics,270,100,Online,8,Lugano
5922,63,Female,Grocery,238,16,Store,61,Zürich
5923,33,Male,Electronics,268,75,Online,68,Zürich
5924,69,Female,Fashion,111,6,Online,77,Bern
5925,68,Female,Travel,741,37,Online,0,Bern
5926,47,Male,Travel,514,88,Store,99,Zürich
5927,58,Male,Grocery,628,77,Online,31,Bern
5928,27,Male,Travel,147,100,Store,52,Bern
5929,36,Male,Fashion,231,1,Online,93,Zürich
5930,61,Female,Electronics,890,0,Store,40,Basel
5931,61,Male,Fashion,483,21,Online,63,Geneva
5932,39,Female,Grocery,337,21,Store,27,Geneva
5933,44,Female,Electronics,648,27,Store,45,Geneva
5934,69,Female,Grocery,101,39,Online,49,Zürich
5935,51,Male,Electronics,604,46,Store,12,Zürich
5936,19,Male,Electronics,513,91,Online,87,Lausanne
5937,19,Female,Fashion,762,75,Store,7,Lausanne
5938,63,Male,Travel,836,40,Online,14,Basel
5939,45,Male,Fashion,800,84,Online,74,Lausanne
5940,68,Male,Electronics,114,49,Online,79,Bern
5941,34,Male,Travel,218,66,Online,7,Zürich
5942,39,Male,Travel,486,35,Store,41,Lugano
5943,40,Female,Fashion,500,75,Online,24,Lausanne
5944,40,Female,Travel,579,16,Online,27,Geneva
5945,48,Male,Travel,953,65,Online,64,Lugano
5946,18,Female,Grocery,697,9,Online,78,Lugano
5947,62,Female,Fashion,333,40,Online,61,Lausanne
5948,46,Female,Grocery,168,67,Store,69,Lausanne
5949,38,Female,Fashion,288,16,Online,6,Basel
5950,26,Male,Grocery,534,15,Online,31,Lugano
5951,33,Male,Electronics,534,63,Online,37,Lugano
5952,53,Male,Electronics,894,37,Online,7,Bern
5953,35,Female,Grocery,274,68,Online,15,Bern
5954,64,Male,Fashion,810,22,Online,0,Basel
5955,68,Male,Fashion,499,26,Online,98,Lausanne
5956,53,Male,Grocery,508,11,Online,23,Geneva
5957,53,Female,Travel,623,28,Store,4,Bern
5958,68,Male,Travel,526,12,Online,61,Bern
5959,65,Male,Travel,986,98,Store,24,Zürich
5960,60,Female,Fashion,335,26,Online,1,Basel
5961,48,Female,Travel,172,85,Online,4,Lugano
5962,50,Female,Electronics,740,37,Online,10,Lausanne
5963,28,Female,Grocery,621,55,Online,75,Lugano
5964,55,Female,Electronics,881,10,Online,67,Geneva
5965,18,Female,Electronics,230,3,Store,92,Bern
5966,21,Female,Fashion,773,43,Online,9,Geneva
5967,43,Female,Grocery,868,34,Store,9,Basel
5968,29,Male,Fashion,571,14,Store,32,Basel
5969,66,Male,Grocery,738,80,Online,90,Geneva
5970,38,Female,Electronics,235,21,Online,7,Lausanne
5971,63,Female,Fashion,430,33,Store,50,Lugano
5972,33,Female,Electronics,695,31,Store,98,Zürich
5973,46,Male,Travel,556,31,Online,43,Bern
5974,36,Male,Travel,909,24,Store,47,Basel
5975,35,Female,Electronics,434,91,Online,95,Geneva
5976,23,Male,Electronics,428,83,Online,2,Basel
5977,52,Female,Fashion,736,27,Online,16,Lausanne
5978,65,Male,Travel,882,90,Store,43,Geneva
5979,42,Male,Travel,699,6,Store,23,Lugano
5980,32,Male,Electronics,796,6,Store,63,Geneva
5981,23,Female,Grocery,455,45,Store,93,Lausanne
5982,60,Female,Electronics,849,15,Store,82,Bern
5983,51,Male,Grocery,355,70,Store,79,Basel
5984,47,Male,Electronics,825,13,Store,86,Basel
5985,68,Male,Fashion,197,30,Store,94,Basel
5986,53,Female,Fashion,860,0,Online,62,Zürich
5987,37,Female,Grocery,701,85,Store,92,Lugano
5988,64,Male,Fashion,963,14,Online,20,Basel
5989,39,Female,Travel,969,36,Online,85,Geneva
5990,43,Male,Travel,503,23,Online,60,Bern
5991,65,Female,Grocery,827,25,Store,13,Geneva
5992,26,Male,Electronics,157,79,Online,10,Basel
5993,56,Male,Travel,868,37,Store,86,Zürich
5994,22,Male,Electronics,471,7,Online,82,Lugano
5995,36,Female,Electronics,451,70,Online,56,Lugano
5996,70,Male,Fashion,984,53,Store,48,Lausanne
5997,37,Female,Fashion,639,70,Store,67,Zürich
5998,61,Female,Travel,317,95,Online,31,Geneva
5999,59,Male,Fashion,329,93,Online,36,Lausanne
6000,63,Male,Travel,293,32,Online,91,Zürich
6001,26,Male,Grocery,573,91,Store,18,Lausanne
6002,35,Female,Grocery,240,64,Store,61,Basel
6003,27,Female,Grocery,351,42,Store,70,Lugano
6004,67,Female,Travel,104,63,Online,77,Lugano
6005,66,Male,Electronics,884,29,Online,26,Lausanne
6006,42,Male,Electronics,602,58,Online,67,Geneva
6007,67,Female,Fashion,140,6,Online,27,Bern
6008,65,Male,Fashion,340,86,Store,98,Lugano
6009,20,Female,Fashion,215,10,Online,71,Lausanne
6010,31,Male,Travel,765,71,Online,1,Lausanne
6011,50,Male,Grocery,726,36,Online,83,Lugano
6012,47,Female,Grocery,259,99,Online,95,Lugano
6013,66,Male,Electronics,152,3,Store,33,Bern
6014,51,Female,Travel,648,47,Online,30,Basel
6015,35,Male,Fashion,244,23,Store,40,Lausanne
6016,43,Male,Fashion,295,77,Store,94,Geneva
6017,68,Female,Fashion,629,0,Online,86,Geneva
6018,26,Female,Grocery,134,95,Online,23,Geneva
6019,70,Male,Grocery,312,78,Store,91,Basel
6020,30,Female,Grocery,709,56,Store,98,Lausanne
6021,60,Female,Travel,647,96,Store,57,Zürich
6022,20,Male,Travel,896,29,Online,72,Lugano
6023,59,Female,Travel,784,2,Online,7,Geneva
6024,27,Male,Travel,610,98,Online,72,Geneva
6025,50,Male,Travel,815,90,Store,18,Bern
6026,67,Female,Fashion,447,90,Online,19,Bern
6027,52,Female,Electronics,974,67,Online,26,Geneva
6028,45,Male,Fashion,337,1,Online,75,Basel
6029,23,Female,Grocery,437,62,Store,51,Geneva
6030,61,Female,Electronics,768,87,Store,23,Lugano
6031,67,Female,Fashion,147,27,Online,51,Bern
6032,56,Female,Travel,337,66,Online,37,Bern
6033,19,Female,Fashion,442,73,Online,79,Lausanne
6034,42,Female,Travel,440,48,Store,5,Bern
6035,56,Male,Fashion,289,6,Store,46,Basel
6036,50,Male,Travel,295,87,Online,51,Lugano
6037,32,Male,Travel,533,41,Online,80,Geneva
6038,24,Female,Travel,732,46,Store,34,Geneva
6039,43,Male,Fashion,197,68,Store,78,Lugano
6040,65,Male,Fashion,657,5,Store,85,Zürich
6041,19,Female,Travel,275,40,Online,36,Lausanne
6042,61,Female,Electronics,273,15,Online,16,Zürich
6043,69,Female,Grocery,219,27,Online,45,Zürich
6044,35,Female,Electronics,390,69,Store,93,Zürich
6045,42,Male,Grocery,115,85,Online,80,Lausanne
6046,52,Female,Travel,165,41,Store,81,Lugano
6047,69,Male,Electronics,951,99,Store,94,Lugano
6048,49,Male,Fashion,791,41,Store,93,Basel
6049,29,Female,Grocery,518,66,Store,3,Basel
6050,47,Female,Travel,525,68,Store,60,Geneva
6051,68,Male,Electronics,715,19,Online,93,Bern
6052,26,Female,Grocery,712,97,Store,29,Bern
6053,50,Male,Fashion,619,16,Store,50,Zürich
6054,33,Male,Electronics,986,85,Store,27,Lausanne
6055,43,Female,Fashion,601,72,Store,95,Geneva
6056,40,Female,Electronics,190,95,Store,6,Lausanne
6057,28,Female,Travel,464,52,Store,98,Geneva
6058,62,Female,Grocery,739,21,Online,81,Basel
6059,51,Male,Travel,473,82,Store,53,Geneva
6060,50,Male,Fashion,914,34,Store,85,Zürich
6061,35,Female,Electronics,576,12,Online,40,Zürich
6062,21,Male,Electronics,671,79,Store,45,Lugano
6063,64,Male,Travel,366,77,Online,100,Geneva
6064,69,Female,Travel,441,18,Store,83,Lausanne
6065,44,Female,Travel,676,85,Store,57,Geneva
6066,59,Female,Fashion,231,100,Store,70,Basel
6067,18,Female,Electronics,618,76,Online,29,Geneva
6068,48,Female,Electronics,749,6,Online,79,Geneva
6069,56,Female,Fashion,281,4,Store,76,Zürich
6070,21,Female,Fashion,998,20,Store,23,Basel
6071,29,Male,Electronics,483,18,Store,64,Bern
6072,30,Female,Fashion,570,5,Online,70,Bern
6073,63,Male,Grocery,904,82,Online,65,Bern
6074,56,Male,Fashion,389,3,Online,59,Zürich
6075,39,Male,Electronics,789,11,Store,8,Lugano
6076,53,Female,Fashion,160,12,Online,32,Lugano
6077,47,Female,Electronics,148,59,Store,35,Zürich
6078,51,Female,Grocery,865,57,Store,93,Bern
6079,60,Female,Grocery,347,39,Store,47,Geneva
6080,49,Male,Travel,909,63,Online,4,Lugano
6081,40,Male,Electronics,880,63,Online,66,Basel
6082,60,Female,Travel,348,17,Online,98,Lausanne
6083,25,Female,Travel,341,19,Online,74,Geneva
6084,68,Female,Fashion,243,62,Store,60,Basel
6085,46,Male,Travel,989,70,Store,45,Zürich
6086,34,Female,Fashion,946,96,Online,94,Geneva
6087,18,Female,Electronics,122,27,Store,78,Bern
6088,22,Female,Travel,600,99,Store,54,Zürich
6089,57,Male,Grocery,163,58,Store,85,Basel
6090,26,Female,Grocery,496,70,Store,86,Geneva
6091,66,Female,Electronics,742,51,Store,80,Geneva
6092,63,Male,Travel,241,11,Store,58,Bern
6093,31,Male,Grocery,345,69,Store,6,Lugano
6094,62,Male,Electronics,777,29,Online,69,Lugano
6095,63,Male,Grocery,587,4,Online,15,Basel
6096,51,Male,Fashion,767,94,Online,85,Basel
6097,25,Male,Electronics,966,35,Store,50,Bern
6098,63,Female,Travel,716,24,Online,90,Bern
6099,40,Female,Electronics,176,4,Online,25,Zürich
6100,40,Female,Travel,760,73,Store,21,Basel
6101,40,Female,Fashion,686,33,Store,27,Lausanne
6102,64,Male,Electronics,792,83,Store,62,Zürich
6103,47,Female,Travel,687,36,Store,29,Lausanne
6104,48,Female,Grocery,837,62,Online,73,Geneva
6105,22,Female,Fashion,704,76,Online,70,Basel
6106,63,Female,Electronics,772,89,Store,3,Basel
6107,34,Male,Grocery,188,39,Store,6,Bern
6108,41,Male,Fashion,444,86,Online,81,Lugano
6109,38,Female,Fashion,510,19,Online,77,Zürich
6110,58,Female,Travel,533,82,Online,40,Basel
6111,57,Male,Fashion,150,11,Store,6,Geneva
6112,46,Female,Grocery,772,55,Online,96,Zürich
6113,56,Male,Travel,429,62,Store,95,Geneva
6114,63,Male,Electronics,198,30,Online,91,Bern
6115,63,Male,Grocery,447,68,Online,80,Lausanne
6116,47,Male,Electronics,684,43,Store,67,Lugano
6117,40,Female,Electronics,563,1,Online,71,Zürich
6118,54,Female,Electronics,229,9,Store,10,Lausanne
6119,50,Female,Electronics,567,44,Online,58,Geneva
6120,49,Male,Travel,580,41,Store,53,Basel
6121,25,Male,Grocery,140,39,Online,19,Lugano
6122,18,Female,Grocery,132,80,Online,62,Zürich
6123,45,Female,Fashion,116,53,Online,89,Lausanne
6124,33,Male,Travel,205,90,Store,28,Zürich
6125,53,Male,Fashion,284,42,Online,84,Zürich
6126,57,Female,Electronics,314,51,Online,35,Lugano
6127,47,Male,Fashion,222,7,Store,88,Zürich
6128,34,Female,Fashion,417,88,Store,93,Basel
6129,22,Female,Electronics,586,93,Store,57,Basel
6130,38,Female,Electronics,159,41,Online,86,Zürich
6131,34,Female,Grocery,945,53,Store,78,Lugano
6132,65,Female,Travel,996,85,Online,63,Geneva
6133,28,Female,Electronics,579,94,Store,74,Lausanne
6134,41,Male,Grocery,987,55,Store,98,Geneva
6135,68,Female,Grocery,431,21,Online,73,Lausanne
6136,29,Female,Electronics,439,81,Online,5,Geneva
6137,24,Male,Fashion,828,44,Online,51,Basel
6138,52,Male,Fashion,523,51,Online,95,Geneva
6139,32,Female,Travel,916,65,Store,74,Lugano
6140,41,Male,Grocery,987,42,Online,100,Geneva
6141,58,Male,Travel,133,1,Online,68,Lausanne
6142,42,Female,Electronics,503,29,Online,2,Zürich
6143,34,Male,Fashion,381,69,Online,76,Lugano
6144,32,Male,Grocery,520,5,Online,40,Basel
6145,47,Male,Travel,268,56,Online,97,Bern
6146,45,Female,Travel,132,10,Store,40,Geneva
6147,40,Female,Electronics,163,81,Store,54,Geneva
6148,68,Male,Travel,738,10,Online,39,Lugano
6149,50,Male,Fashion,128,84,Store,42,Bern
6150,28,Male,Grocery,836,67,Store,98,Lugano
6151,61,Male,Fashion,696,98,Online,16,Lugano
6152,49,Male,Electronics,300,12,Store,73,Bern
6153,33,Female,Travel,590,45,Store,16,Basel
6154,69,Female,Fashion,100,47,Store,63,Lausanne
6155,33,Male,Fashion,843,45,Online,12,Geneva
6156,41,Female,Grocery,191,84,Store,53,Zürich
6157,20,Female,Fashion,349,2,Store,0,Lausanne
6158,66,Male,Fashion,495,91,Online,63,Zürich
6159,49,Female,Travel,299,49,Online,18,Zürich
6160,55,Male,Fashion,549,30,Store,97,Zürich
6161,68,Male,Grocery,313,49,Store,100,Bern
6162,36,Female,Travel,860,69,Online,15,Zürich
6163,44,Male,Fashion,675,73,Online,13,Lugano
6164,47,Male,Electronics,597,14,Online,40,Lausanne
6165,70,Male,Fashion,676,12,Store,53,Zürich
6166,66,Female,Grocery,135,77,Store,19,Lausanne
6167,50,Female,Fashion,548,77,Store,89,Lugano
6168,19,Female,Travel,683,74,Online,57,Lausanne
6169,61,Male,Fashion,710,81,Online,57,Lugano
6170,64,Female,Travel,259,35,Online,87,Zürich
6171,48,Male,Grocery,812,37,Online,64,Lugano
6172,70,Male,Fashion,781,93,Online,40,Lugano
6173,23,Male,Travel,256,78,Store,84,Zürich
6174,39,Female,Fashion,844,63,Online,50,Geneva
6175,59,Female,Fashion,598,6,Store,45,Lausanne
6176,38,Male,Electronics,298,33,Online,5,Lausanne
6177,52,Male,Travel,746,75,Store,17,Geneva
6178,28,Female,Travel,757,46,Online,51,Lugano
6179,68,Female,Electronics,721,83,Store,18,Bern
6180,57,Female,Travel,861,24,Online,43,Bern
6181,69,Male,Travel,705,86,Store,76,Geneva
6182,21,Female,Travel,416,29,Store,54,Geneva
6183,58,Female,Fashion,778,24,Store,29,Bern
6184,32,Female,Fashion,670,94,Online,9,Geneva
6185,61,Male,Travel,980,39,Store,41,Lugano
6186,48,Male,Fashion,523,20,Online,83,Basel
6187,42,Female,Fashion,453,54,Online,59,Basel
6188,43,Female,Travel,104,36,Online,23,Zürich
6189,45,Female,Electronics,602,77,Online,67,Geneva
6190,45,Female,Grocery,447,53,Online,49,Geneva
6191,30,Male,Grocery,520,21,Store,37,Geneva
6192,35,Female,Travel,215,7,Online,93,Basel
6193,25,Male,Travel,925,69,Store,99,Geneva
6194,32,Male,Grocery,959,85,Store,60,Bern
6195,62,Female,Travel,508,81,Store,19,Bern
6196,64,Male,Grocery,441,19,Store,32,Lausanne
6197,24,Female,Fashion,620,19,Online,83,Lausanne
6198,37,Female,Travel,977,63,Online,61,Geneva
6199,21,Male,Grocery,278,24,Online,80,Lausanne
6200,28,Male,Grocery,850,9,Store,55,Zürich
6201,67,Female,Grocery,773,89,Store,84,Lausanne
6202,47,Female,Electronics,523,53,Store,55,Geneva
6203,19,Female,Electronics,365,32,Store,96,Basel
6204,28,Female,Electronics,949,27,Store,78,Basel
6205,47,Male,Grocery,493,76,Online,61,Geneva
6206,68,Male,Grocery,386,76,Online,97,Bern
6207,34,Male,Grocery,731,25,Store,36,Geneva
6208,23,Male,Travel,820,59,Online,98,Basel
6209,28,Male,Electronics,631,97,Online,82,Lausanne
6210,45,Male,Travel,951,5,Online,5,Geneva
6211,29,Female,Electronics,957,7,Online,3,Basel
6212,64,Male,Electronics,391,33,Store,45,Basel
6213,30,Female,Grocery,934,98,Store,8,Geneva
6214,36,Male,Electronics,128,67,Online,18,Bern
6215,33,Male,Fashion,167,88,Store,16,Bern
6216,46,Male,Grocery,756,55,Store,84,Zürich
6217,46,Female,Electronics,913,62,Online,52,Basel
6218,20,Female,Electronics,490,39,Online,16,Geneva
6219,63,Female,Fashion,918,99,Online,69,Bern
6220,54,Female,Fashion,787,65,Online,39,Lugano
6221,18,Male,Fashion,436,66,Store,59,Bern
6222,68,Female,Electronics,439,48,Online,17,Lugano
6223,67,Male,Grocery,504,73,Online,46,Lugano
6224,28,Male,Grocery,194,33,Store,54,Lausanne
6225,32,Male,Fashion,603,78,Online,51,Lugano
6226,70,Male,Fashion,782,83,Online,96,Lausanne
6227,59,Male,Fashion,577,54,Store,89,Geneva
6228,68,Female,Electronics,375,22,Store,71,Geneva
6229,65,Male,Travel,648,27,Store,21,Zürich
6230,60,Female,Electronics,260,75,Online,33,Lausanne
6231,62,Male,Travel,822,6,Online,82,Bern
6232,39,Male,Electronics,569,10,Store,59,Zürich
6233,25,Male,Travel,135,94,Store,99,Zürich
6234,52,Female,Electronics,152,87,Store,29,Lausanne
6235,51,Male,Travel,303,67,Online,5,Lausanne
6236,70,Male,Fashion,413,86,Online,76,Lugano
6237,30,Female,Electronics,895,97,Online,56,Zürich
6238,24,Female,Fashion,543,46,Store,28,Lugano
6239,33,Male,Grocery,345,0,Online,88,Zürich
6240,18,Female,Grocery,329,63,Store,22,Basel
6241,59,Male,Fashion,718,2,Store,40,Lugano
6242,33,Male,Travel,641,60,Online,54,Lausanne
6243,20,Female,Travel,445,15,Online,66,Bern
6244,53,Male,Travel,271,49,Online,75,Zürich
6245,66,Female,Electronics,552,67,Store,23,Geneva
6246,56,Male,Travel,158,10,Online,84,Basel
6247,24,Female,Grocery,279,24,Online,81,Geneva
6248,35,Female,Travel,189,17,Store,78,Basel
6249,30,Male,Grocery,442,1,Store,59,Lausanne
6250,64,Female,Grocery,209,31,Store,73,Lausanne
6251,37,Female,Fashion,146,2,Online,52,Basel
6252,66,Female,Electronics,629,96,Store,86,Basel
6253,63,Male,Fashion,686,40,Online,17,Zürich
6254,22,Female,Grocery,858,92,Online,24,Lausanne
6255,47,Female,Grocery,763,32,Store,59,Basel
6256,42,Female,Electronics,796,29,Online,98,Lausanne
6257,34,Female,Electronics,761,96,Store,83,Basel
6258,58,Female,Fashion,582,22,Store,92,Lugano
6259,70,Male,Fashion,481,25,Online,25,Lausanne
6260,41,Male,Fashion,145,78,Store,49,Bern
6261,55,Female,Electronics,585,72,Store,96,Basel
6262,41,Female,Fashion,895,98,Store,72,Geneva
6263,56,Male,Fashion,927,8,Online,62,Bern
6264,25,Male,Travel,650,89,Online,51,Basel
6265,30,Male,Travel,520,0,Store,57,Lausanne
6266,38,Male,Fashion,640,58,Store,6,Zürich
6267,61,Female,Grocery,459,79,Store,36,Basel
6268,49,Female,Travel,182,31,Store,19,Basel
6269,40,Male,Travel,662,7,Online,77,Basel
6270,65,Male,Fashion,767,87,Online,13,Lugano
6271,60,Female,Travel,264,17,Store,39,Bern
6272,43,Male,Grocery,420,98,Store,69,Geneva
6273,45,Male,Travel,765,60,Online,14,Basel
6274,61,Female,Grocery,867,76,Online,47,Zürich
6275,68,Male,Electronics,672,55,Online,95,Lugano
6276,57,Female,Fashion,580,9,Online,24,Zürich
6277,20,Female,Grocery,428,90,Online,35,Zürich
6278,54,Male,Fashion,978,27,Online,58,Lugano
6279,61,Female,Grocery,579,33,Store,44,Zürich
6280,24,Female,Travel,493,74,Store,73,Lugano
6281,31,Male,Travel,348,19,Store,85,Bern
6282,33,Male,Fashion,339,45,Online,69,Geneva
6283,55,Female,Electronics,504,17,Store,55,Lugano
6284,31,Female,Travel,448,36,Store,92,Lugano
6285,47,Female,Travel,369,65,Online,5,Geneva
6286,24,Male,Fashion,267,22,Store,17,Zürich
6287,29,Female,Grocery,662,0,Online,48,Geneva
6288,26,Female,Fashion,652,36,Store,23,Basel
6289,50,Female,Travel,978,20,Online,51,Bern
6290,21,Male,Fashion,750,26,Online,55,Lugano
6291,68,Male,Electronics,563,22,Store,59,Bern
6292,28,Male,Grocery,864,89,Store,17,Lugano
6293,63,Female,Electronics,515,41,Store,65,Lausanne
6294,45,Male,Grocery,243,11,Store,19,Zürich
6295,32,Female,Fashion,614,92,Online,41,Geneva
6296,45,Female,Travel,382,35,Store,63,Geneva
6297,32,Male,Fashion,701,27,Store,29,Geneva
6298,52,Female,Grocery,578,54,Store,11,Basel
6299,70,Male,Fashion,861,0,Online,73,Lausanne
6300,50,Male,Fashion,497,44,Store,0,Basel
6301,21,Female,Fashion,563,83,Store,82,Zürich
6302,34,Female,Electronics,564,61,Online,51,Geneva
6303,68,Male,Travel,116,90,Online,97,Zürich
6304,18,Female,Electronics,273,94,Store,11,Bern
6305,67,Female,Fashion,404,69,Online,12,Lugano
6306,36,Female,Grocery,174,96,Store,8,Bern
6307,61,Male,Fashion,600,67,Online,90,Bern
6308,56,Male,Electronics,924,2,Store,39,Bern
6309,47,Male,Fashion,631,39,Online,73,Lugano
6310,53,Female,Electronics,470,17,Store,28,Basel
6311,21,Female,Fashion,772,45,Online,30,Zürich
6312,19,Male,Grocery,900,50,Online,81,Bern
6313,29,Male,Electronics,461,100,Online,55,Bern
6314,54,Male,Electronics,759,17,Online,80,Bern
6315,34,Female,Grocery,297,22,Online,100,Bern
6316,40,Male,Travel,215,71,Store,19,Zürich
6317,57,Male,Grocery,836,25,Store,78,Basel
6318,45,Female,Electronics,722,47,Online,42,Lugano
6319,65,Female,Electronics,288,65,Store,93,Zürich
6320,22,Female,Fashion,523,87,Store,77,Lugano
6321,40,Female,Electronics,100,38,Online,20,Zürich
6322,36,Male,Travel,851,8,Store,22,Basel
6323,55,Female,Fashion,113,86,Online,15,Bern
6324,65,Female,Travel,727,100,Online,28,Zürich
6325,20,Male,Electronics,659,68,Store,9,Basel
6326,49,Female,Grocery,377,19,Online,91,Bern
6327,39,Female,Fashion,362,10,Online,15,Lugano
6328,69,Male,Grocery,985,14,Store,88,Lausanne
6329,38,Female,Grocery,671,17,Online,26,Bern
6330,42,Female,Fashion,807,30,Online,82,Lausanne
6331,39,Female,Fashion,276,60,Store,61,Lausanne
6332,58,Female,Grocery,798,92,Store,88,Lugano
6333,52,Female,Fashion,939,70,Online,55,Geneva
6334,30,Male,Electronics,359,1,Online,88,Lugano
6335,27,Male,Grocery,248,19,Online,62,Lugano
6336,49,Male,Fashion,238,93,Store,95,Lugano
6337,44,Female,Grocery,563,20,Online,20,Lausanne
6338,67,Male,Grocery,960,67,Online,58,Lugano
6339,19,Female,Grocery,327,70,Store,17,Zürich
6340,53,Female,Travel,853,11,Online,35,Bern
6341,31,Female,Travel,133,38,Store,81,Bern
6342,61,Female,Fashion,303,22,Online,64,Basel
6343,60,Male,Fashion,330,89,Online,38,Lugano
6344,46,Male,Travel,592,90,Online,51,Basel
6345,18,Female,Travel,228,70,Online,57,Geneva
6346,47,Female,Electronics,453,91,Store,53,Geneva
6347,62,Male,Electronics,406,85,Online,79,Lausanne
6348,38,Male,Electronics,480,63,Online,1,Zürich
6349,67,Female,Travel,975,42,Online,11,Geneva
6350,39,Male,Fashion,356,53,Online,6,Zürich
6351,65,Male,Electronics,245,24,Store,87,Lugano
6352,51,Male,Electronics,605,51,Store,0,Bern
6353,42,Male,Grocery,519,86,Online,3,Geneva
6354,27,Female,Travel,505,13,Online,99,Geneva
6355,54,Female,Travel,983,57,Online,9,Lugano
6356,28,Male,Grocery,939,93,Store,61,Basel
6357,38,Female,Electronics,938,18,Store,88,Lugano
6358,48,Male,Grocery,870,98,Store,65,Lugano
6359,59,Male,Electronics,763,63,Store,45,Zürich
6360,58,Female,Travel,264,87,Online,77,Geneva
6361,41,Male,Grocery,589,73,Store,96,Lugano
6362,66,Female,Fashion,734,99,Store,89,Basel
6363,39,Female,Fashion,974,6,Store,69,Lausanne
6364,42,Female,Electronics,817,32,Online,33,Geneva
6365,47,Male,Fashion,172,1,Online,30,Geneva
6366,18,Female,Travel,793,100,Online,90,Zürich
6367,67,Male,Fashion,273,18,Online,54,Basel
6368,36,Female,Electronics,484,38,Online,95,Lausanne
6369,36,Male,Travel,218,12,Store,49,Lugano
6370,57,Male,Electronics,334,7,Store,90,Geneva
6371,68,Male,Fashion,360,86,Store,56,Basel
6372,57,Male,Electronics,981,43,Store,61,Geneva
6373,43,Male,Grocery,388,18,Online,88,Lugano
6374,56,Female,Grocery,736,53,Store,69,Basel
6375,67,Male,Grocery,370,67,Store,31,Bern
6376,38,Male,Fashion,225,70,Store,28,Basel
6377,24,Male,Electronics,862,78,Store,44,Lausanne
6378,48,Male,Travel,212,89,Online,0,Geneva
6379,66,Female,Electronics,401,2,Store,71,Lugano
6380,70,Female,Electronics,143,72,Store,65,Bern
6381,36,Male,Electronics,711,59,Store,37,Basel
6382,36,Female,Fashion,101,36,Store,45,Lausanne
6383,64,Male,Travel,766,82,Online,9,Bern
6384,47,Male,Fashion,579,8,Online,32,Basel
6385,19,Male,Fashion,527,11,Store,94,Lugano
6386,60,Male,Grocery,104,84,Store,24,Lugano
6387,38,Female,Grocery,495,85,Online,57,Basel
6388,69,Female,Fashion,414,8,Online,74,Lugano
6389,59,Male,Travel,236,50,Online,57,Lugano
6390,46,Male,Electronics,903,81,Online,21,Geneva
6391,59,Female,Fashion,100,31,Online,23,Lausanne
6392,57,Female,Electronics,139,92,Store,69,Zürich
